MangaID,Title,Type,Volumes,Members,Score,Author,CoverMedium,CoverLarge
2,Berserk,Manga,NULL,798261,9.46,Miura,https://cdn.myanimelist.net/images/manga/1/157897.jpg,https://cdn.myanimelist.net/images/manga/1/157897l.jpg
1706,JoJo's Bizarre Adventure Part 7: Steel Ball Run,Manga,24,325508,9.34,Araki,https://cdn.myanimelist.net/images/manga/3/179882.jpg,https://cdn.myanimelist.net/images/manga/3/179882l.jpg
656,Vagabond,Manga,37,459590,9.27,Inoue,https://cdn.myanimelist.net/images/manga/1/259070.jpg,https://cdn.myanimelist.net/images/manga/1/259070l.jpg
13,One Piece,Manga,NULL,699174,9.21,Oda,https://cdn.myanimelist.net/images/manga/2/253146.jpg,https://cdn.myanimelist.net/images/manga/2/253146l.jpg
162032,Lord of Mysteries,Novel,18,23987,9.19,Ai Qianshui de Wuzei,https://cdn.myanimelist.net/images/manga/2/287344.jpg,https://cdn.myanimelist.net/images/manga/2/287344l.jpg
1,Monster,Manga,18,290326,9.16,Urasawa,https://cdn.myanimelist.net/images/manga/3/258224.jpg,https://cdn.myanimelist.net/images/manga/3/258224l.jpg
51,Slam Dunk,Manga,31,200815,9.09,Inoue,https://cdn.myanimelist.net/images/manga/2/258749.jpg,https://cdn.myanimelist.net/images/manga/2/258749l.jpg
642,Vinland Saga,Manga,29,361500,9.09,Yukimura,https://cdn.myanimelist.net/images/manga/2/188925.jpg,https://cdn.myanimelist.net/images/manga/2/188925l.jpg
147272,The Greatest Estate Developer,Manhwa,NULL,86381,9.09,Moon,https://cdn.myanimelist.net/images/manga/1/290131.jpg,https://cdn.myanimelist.net/images/manga/1/290131l.jpg
143441,Omniscient Reader's Viewpoint,Novel,20,35130,9.05,sing N song,https://cdn.myanimelist.net/images/manga/1/265768.jpg,https://cdn.myanimelist.net/images/manga/1/265768l.jpg
25,Fullmetal Alchemist,Manga,27,323948,9.04,Arakawa,https://cdn.myanimelist.net/images/manga/3/243675.jpg,https://cdn.myanimelist.net/images/manga/3/243675l.jpg
70345,Grand Blue Dreaming,Manga,NULL,202149,9.04,Inoue,https://cdn.myanimelist.net/images/manga/2/166124.jpg,https://cdn.myanimelist.net/images/manga/2/166124l.jpg
130826,Heaven Official's Blessing: Tian Guan Ci Fu,Novel,6,22409,9.03,Mo Xiang Tong Xiu,https://cdn.myanimelist.net/images/manga/3/258775.jpg,https://cdn.myanimelist.net/images/manga/3/258775l.jpg
16765,Kingdom,Manga,NULL,202073,9.02,Hara,https://cdn.myanimelist.net/images/manga/2/171872.jpg,https://cdn.myanimelist.net/images/manga/2/171872l.jpg
44489,Land of the Lustrous,Manga,13,173882,8.99,Ichikawa,https://cdn.myanimelist.net/images/manga/1/115443.jpg,https://cdn.myanimelist.net/images/manga/1/115443l.jpg
657,Real,Manga,NULL,111433,8.98,Inoue,https://cdn.myanimelist.net/images/manga/2/115969.jpg,https://cdn.myanimelist.net/images/manga/2/115969l.jpg
4632,Goodnight Punpun,Manga,13,520820,8.97,Asano,https://cdn.myanimelist.net/images/manga/3/266834.jpg,https://cdn.myanimelist.net/images/manga/3/266834l.jpg
34053,Umineko When They Cry Episode 8: Twilight of the Golden Witch,Manga,9,24258,8.96,Natsumi,https://cdn.myanimelist.net/images/manga/3/206205.jpg,https://cdn.myanimelist.net/images/manga/3/206205l.jpg
1303,Ashita no Joe: Fighting for Tomorrow,Manga,20,65729,8.95,Kajiwara,https://cdn.myanimelist.net/images/manga/1/268827.jpg,https://cdn.myanimelist.net/images/manga/1/268827l.jpg
133431,Uma Musume Cinderella Gray,Manga,23,10999,8.95,Kuzumi,https://cdn.myanimelist.net/images/manga/3/240780.jpg,https://cdn.myanimelist.net/images/manga/3/240780l.jpg
3,20th Century Boys,Manga,22,311762,8.93,Urasawa,https://cdn.myanimelist.net/images/manga/5/260006.jpg,https://cdn.myanimelist.net/images/manga/5/260006l.jpg
104,Yotsuba&!,Manga,NULL,179283,8.92,Azuma,https://cdn.myanimelist.net/images/manga/5/259524.jpg,https://cdn.myanimelist.net/images/manga/5/259524l.jpg
14893,Monogatari Series: First Season,Light Novel,6,67135,8.92,NISIO,https://cdn.myanimelist.net/images/manga/2/279887.webp,https://cdn.myanimelist.net/images/manga/2/279887l.webp
23751,Monogatari Series: Second Season,Light Novel,6,28206,8.92,NISIO,https://cdn.myanimelist.net/images/manga/2/181553.jpg,https://cdn.myanimelist.net/images/manga/2/181553l.jpg
121405,Grandmaster of Demonic Cultivation: Mo Dao Zu Shi,Novel,4,14826,8.9,Mo Xiang Tong Xiu,https://cdn.myanimelist.net/images/manga/3/258745.jpg,https://cdn.myanimelist.net/images/manga/3/258745l.jpg
126479,Three Days of Happiness,Novel,1,43882,8.9,Miaki,https://cdn.myanimelist.net/images/manga/3/248674.webp,https://cdn.myanimelist.net/images/manga/3/248674l.webp
90125,Kaguya-sama: Love Is War,Manga,28,305674,8.88,Akasaka,https://cdn.myanimelist.net/images/manga/3/188896.jpg,https://cdn.myanimelist.net/images/manga/3/188896l.jpg
86769,The Apothecary Diaries,Light Novel,NULL,25872,8.87,Hyuuga,https://cdn.myanimelist.net/images/manga/2/176943.jpg,https://cdn.myanimelist.net/images/manga/2/176943l.jpg
126287,Frieren: Beyond Journey's End,Manga,NULL,173969,8.87,Yamada,https://cdn.myanimelist.net/images/manga/3/232121.jpg,https://cdn.myanimelist.net/images/manga/3/232121l.jpg
336,GTO: Great Teacher Onizuka,Manga,25,191005,8.86,Fujisawa,https://cdn.myanimelist.net/images/manga/2/172982.jpg,https://cdn.myanimelist.net/images/manga/2/172982l.jpg
1224,March Comes in Like a Lion,Manga,NULL,80508,8.86,Umino,https://cdn.myanimelist.net/images/manga/2/52283.jpg,https://cdn.myanimelist.net/images/manga/2/52283l.jpg
35243,Haikyu!!,Manga,45,244292,8.86,Furudate,https://cdn.myanimelist.net/images/manga/2/258225.jpg,https://cdn.myanimelist.net/images/manga/2/258225l.jpg
44227,Monogatari Series: Final Season,Light Novel,6,23399,8.86,NISIO,https://cdn.myanimelist.net/images/manga/1/181554.jpg,https://cdn.myanimelist.net/images/manga/1/181554l.jpg
56805,A Silent Voice,Manga,7,292704,8.86,Ooima,https://cdn.myanimelist.net/images/manga/1/120529.jpg,https://cdn.myanimelist.net/images/manga/1/120529l.jpg
104039,86: Eighty-Six,Light Novel,NULL,52659,8.86,Shirabi,https://cdn.myanimelist.net/images/manga/3/194315.jpg,https://cdn.myanimelist.net/images/manga/3/194315l.jpg
74697,Re:ZERO -Starting Life in Another World-,Light Novel,NULL,85156,8.85,Nagatsuki,https://cdn.myanimelist.net/images/manga/1/129447.jpg,https://cdn.myanimelist.net/images/manga/1/129447l.jpg
7375,The Climber,Manga,17,155013,8.84,Sakamoto,https://cdn.myanimelist.net/images/manga/1/324690.jpg,https://cdn.myanimelist.net/images/manga/1/324690l.jpg
21525,Yona of the Dawn,Manga,48,154268,8.83,Kusanagi,https://cdn.myanimelist.net/images/manga/2/269202.jpg,https://cdn.myanimelist.net/images/manga/2/269202l.jpg
28,Nana,Manga,21,175113,8.82,Yazawa,https://cdn.myanimelist.net/images/manga/1/262324.jpg,https://cdn.myanimelist.net/images/manga/1/262324l.jpg
70261,Mushoku Tensei: Jobless Reincarnation,Light Novel,26,101891,8.82,Rifujin na Magonote,https://cdn.myanimelist.net/images/manga/3/120337.jpg,https://cdn.myanimelist.net/images/manga/3/120337l.jpg
86119,Ascendance of a Bookworm: I'll Do Anything to Become a Librarian!,Light Novel,33,22329,8.82,Shiina,https://cdn.myanimelist.net/images/manga/1/149552.jpg,https://cdn.myanimelist.net/images/manga/1/149552l.jpg
178182,On the Way to Meet Mom,Manhwa,NULL,12768,8.82,Gomyang,https://cdn.myanimelist.net/images/manga/1/328009.jpg,https://cdn.myanimelist.net/images/manga/1/328009l.jpg
147769,No Home,Manhwa,NULL,12700,8.81,Wanan,https://cdn.myanimelist.net/images/manga/3/264873.jpg,https://cdn.myanimelist.net/images/manga/3/264873l.jpg
651,Nausicaä of the Valley of the Wind,Manga,7,68312,8.81,Miyazaki,https://cdn.myanimelist.net/images/manga/3/259856.jpg,https://cdn.myanimelist.net/images/manga/3/259856l.jpg
9115,Spice & Wolf,Light Novel,NULL,71111,8.81,Hasekura,https://cdn.myanimelist.net/images/manga/2/153860.jpg,https://cdn.myanimelist.net/images/manga/2/153860l.jpg
108177,Monogatari Series: Monster Season,Light Novel,6,10148,8.81,NISIO,https://cdn.myanimelist.net/images/manga/1/198051.jpg,https://cdn.myanimelist.net/images/manga/1/198051l.jpg
85781,Delicious in Dungeon,Manga,14,114251,8.8,Kui,https://cdn.myanimelist.net/images/manga/3/148949.jpg,https://cdn.myanimelist.net/images/manga/3/148949l.jpg
144267,The Fragrant Flower Blooms with Dignity,Manga,NULL,142304,8.8,Mikami,https://cdn.myanimelist.net/images/manga/5/256607.jpg,https://cdn.myanimelist.net/images/manga/5/256607l.jpg
129621,Medalist,Manga,NULL,23723,8.79,Tsurumaikada,https://cdn.myanimelist.net/images/manga/3/235204.jpg,https://cdn.myanimelist.net/images/manga/3/235204l.jpg
102875,The House in Fata Morgana,Light Novel,5,9201,8.79,Hanada,https://cdn.myanimelist.net/images/manga/2/193634.jpg,https://cdn.myanimelist.net/images/manga/2/193634l.jpg
26,Hunter x Hunter,Manga,NULL,313243,8.78,Togashi,https://cdn.myanimelist.net/images/manga/2/253119.webp,https://cdn.myanimelist.net/images/manga/2/253119l.webp
132678,Veil,Manga,NULL,31414,8.78,Fukuda,https://cdn.myanimelist.net/images/manga/1/239756.jpg,https://cdn.myanimelist.net/images/manga/1/239756l.jpg
100448,Three Days of Happiness,Manga,3,194598,8.77,Taguchi,https://cdn.myanimelist.net/images/manga/5/260043.jpg,https://cdn.myanimelist.net/images/manga/5/260043l.jpg
14483,Space Brothers,Manga,NULL,42657,8.76,Koyama,https://cdn.myanimelist.net/images/manga/3/166256.jpg,https://cdn.myanimelist.net/images/manga/3/166256l.jpg
35513,Koten-bu Series,Novel,NULL,21801,8.76,Yonezawa,https://cdn.myanimelist.net/images/manga/3/80983.jpg,https://cdn.myanimelist.net/images/manga/3/80983l.jpg
45143,Kono Oto Tomare!,Manga,NULL,53435,8.76,Sakura,https://cdn.myanimelist.net/images/manga/3/116653.jpg,https://cdn.myanimelist.net/images/manga/3/116653l.jpg
89357,Classroom of the Elite,Light Novel,14,97815,8.76,Tomose,https://cdn.myanimelist.net/images/manga/2/177958.jpg,https://cdn.myanimelist.net/images/manga/2/177958l.jpg
7,Hajime no Ippo: Fighting Spirit!,Manga,NULL,102336,8.75,Morikawa,https://cdn.myanimelist.net/images/manga/2/250313.jpg,https://cdn.myanimelist.net/images/manga/2/250313l.jpg
40171,"My Youth Romantic Comedy Is Wrong, As I Expected",Light Novel,18,76909,8.74,Watari,https://cdn.myanimelist.net/images/manga/1/122461.jpg,https://cdn.myanimelist.net/images/manga/1/122461l.jpg
72467,Girls' Last Tour,Manga,6,90871,8.74,Tsukumizu,https://cdn.myanimelist.net/images/manga/1/185918.jpg,https://cdn.myanimelist.net/images/manga/1/185918l.jpg
100035,Witch Hat Atelier,Manga,NULL,140486,8.73,Shirahama,https://cdn.myanimelist.net/images/manga/3/190005.jpg,https://cdn.myanimelist.net/images/manga/3/190005l.jpg
128365,The Summer You Were There,Manga,6,34211,8.73,Yuama,https://cdn.myanimelist.net/images/manga/1/239675.jpg,https://cdn.myanimelist.net/images/manga/1/239675l.jpg
123992,Classroom of the Elite: Year 2,Light Novel,15,45900,8.72,Tomose,https://cdn.myanimelist.net/images/manga/3/235363.jpg,https://cdn.myanimelist.net/images/manga/3/235363l.jpg
70399,Rascal Does Not Dream,Light Novel,15,33083,8.72,Kamoshida,https://cdn.myanimelist.net/images/manga/2/177502.jpg,https://cdn.myanimelist.net/images/manga/2/177502l.jpg
418,Mushishi,Manga,10,96791,8.71,Urushibara,https://cdn.myanimelist.net/images/manga/2/159514.jpg,https://cdn.myanimelist.net/images/manga/2/159514l.jpg
1859,Natsume's Book of Friends,Manga,NULL,50375,8.71,Midorikawa,https://cdn.myanimelist.net/images/manga/3/260099.jpg,https://cdn.myanimelist.net/images/manga/3/260099l.jpg
9726,Zaregoto,Light Novel,NULL,28435,8.71,NISIO,https://cdn.myanimelist.net/images/manga/1/157901.jpg,https://cdn.myanimelist.net/images/manga/1/157901l.jpg
91941,Made in Abyss,Manga,NULL,184645,8.71,Tsukushi,https://cdn.myanimelist.net/images/manga/3/161645.jpg,https://cdn.myanimelist.net/images/manga/3/161645l.jpg
140765,Heaven Official's Blessing,Manhua,NULL,19632,8.71,Mo Xiang Tong Xiu,https://cdn.myanimelist.net/images/manga/2/258222.jpg,https://cdn.myanimelist.net/images/manga/2/258222l.jpg
145,BECK: Mongolian Chop Squad,Manga,34,93422,8.7,Sakuishi,https://cdn.myanimelist.net/images/manga/3/253274.jpg,https://cdn.myanimelist.net/images/manga/3/253274l.jpg
9982,Usogui,Manga,49,58877,8.7,Sako,https://cdn.myanimelist.net/images/manga/2/283743.jpg,https://cdn.myanimelist.net/images/manga/2/283743l.jpg
26027,Witch on the Holy Night,Light Novel,1,8646,8.7,Nasu,https://cdn.myanimelist.net/images/manga/1/63637.jpg,https://cdn.myanimelist.net/images/manga/1/63637l.jpg
23900,Umineko WHEN THEY CRY Episode 7: Requiem of the Golden Witch,Manga,9,17763,8.69,Mizuno,https://cdn.myanimelist.net/images/manga/1/273943.jpg,https://cdn.myanimelist.net/images/manga/1/273943l.jpg
24875,A Certain Magical Index NT,Light Novel,23,18463,8.69,Kamachi,https://cdn.myanimelist.net/images/manga/2/221675.jpg,https://cdn.myanimelist.net/images/manga/2/221675l.jpg
44347,One-Punch Man,Manga,NULL,533419,8.69,Murata,https://cdn.myanimelist.net/images/manga/3/80661.jpg,https://cdn.myanimelist.net/images/manga/3/80661l.jpg
55215,The Empty Box and Zeroth Maria,Light Novel,7,110002,8.69,Mikage,https://cdn.myanimelist.net/images/manga/2/175662.jpg,https://cdn.myanimelist.net/images/manga/2/175662l.jpg
125036,The Horizon,Manhwa,3,116169,8.69,Jeong,https://cdn.myanimelist.net/images/manga/1/229331.jpg,https://cdn.myanimelist.net/images/manga/1/229331l.jpg
178671,My Bias Gets on the Last Train,Manhwa,NULL,19481,8.69,Jixksee,https://cdn.myanimelist.net/images/manga/3/343506.jpg,https://cdn.myanimelist.net/images/manga/3/343506l.jpg
118804,Journal with Witch,Manga,11,14854,8.68,Yamashita,https://cdn.myanimelist.net/images/manga/2/216687.jpg,https://cdn.myanimelist.net/images/manga/2/216687l.jpg
21,Death Note,Manga,12,430144,8.68,Obata,https://cdn.myanimelist.net/images/manga/1/258245.jpg,https://cdn.myanimelist.net/images/manga/1/258245l.jpg
1133,Dorohedoro,Manga,23,206309,8.68,Hayashida,https://cdn.myanimelist.net/images/manga/3/258246.jpg,https://cdn.myanimelist.net/images/manga/3/258246l.jpg
98930,Violet Evergarden,Light Novel,2,32691,8.68,Akatsuki,https://cdn.myanimelist.net/images/manga/3/279888.jpg,https://cdn.myanimelist.net/images/manga/3/279888l.jpg
102256,Aoashi,Manga,40,44633,8.68,Kobayashi,https://cdn.myanimelist.net/images/manga/1/185325.jpg,https://cdn.myanimelist.net/images/manga/1/185325l.jpg
107562,The Apothecary Diaries,Manga,NULL,93903,8.68,Hyuuga,https://cdn.myanimelist.net/images/manga/3/201154.jpg,https://cdn.myanimelist.net/images/manga/3/201154l.jpg
93097,Monogatari Series: Off Season,Light Novel,4,8377,8.67,NISIO,https://cdn.myanimelist.net/images/manga/2/181555.jpg,https://cdn.myanimelist.net/images/manga/2/181555l.jpg
117077,I Want to Eat Your Pancreas,Novel,1,12903,8.67,Sumino,https://cdn.myanimelist.net/images/manga/2/248632.jpg,https://cdn.myanimelist.net/images/manga/2/248632l.jpg
123006,Bungo Stray Dogs: Beast,Manga,4,22067,8.67,Asagiri,https://cdn.myanimelist.net/images/manga/2/234643.jpg,https://cdn.myanimelist.net/images/manga/2/234643l.jpg
132214,Omniscient Reader's Viewpoint,Manhwa,NULL,171655,8.66,sing N song,https://cdn.myanimelist.net/images/manga/2/238873.jpg,https://cdn.myanimelist.net/images/manga/2/238873l.jpg
137200,Grandmaster of Demonic Cultivation: Mo Dao Zu Shi,Manhua,NULL,20614,8.66,Mo Xiang Tong Xiu,https://cdn.myanimelist.net/images/manga/1/267154.jpg,https://cdn.myanimelist.net/images/manga/1/267154l.jpg
4,Yokohama Kaidashi Kikou,Manga,14,85915,8.65,Ashinano,https://cdn.myanimelist.net/images/manga/1/171813.jpg,https://cdn.myanimelist.net/images/manga/1/171813l.jpg
664,Akira,Manga,6,148591,8.65,Otomo,https://cdn.myanimelist.net/images/manga/3/271629.jpg,https://cdn.myanimelist.net/images/manga/3/271629l.jpg
85968,Golden Kamuy,Manga,31,110510,8.65,Noda,https://cdn.myanimelist.net/images/manga/3/149257.jpg,https://cdn.myanimelist.net/images/manga/3/149257l.jpg
88660,Bloom into You,Manga,8,124031,8.65,Nakatani,https://cdn.myanimelist.net/images/manga/1/232311.jpg,https://cdn.myanimelist.net/images/manga/1/232311l.jpg
44,Gin Tama,Manga,77,104315,8.64,Sorachi,https://cdn.myanimelist.net/images/manga/3/267795.jpg,https://cdn.myanimelist.net/images/manga/3/267795l.jpg
904,Lone Wolf & Cub,Manga,28,53873,8.64,Koike,https://cdn.myanimelist.net/images/manga/1/159264.jpg,https://cdn.myanimelist.net/images/manga/1/159264l.jpg
116778,Chainsaw Man,Manga,24,733203,8.63,Fujimoto,https://cdn.myanimelist.net/images/manga/3/216464.webp,https://cdn.myanimelist.net/images/manga/3/216464l.webp
145863,"Goodbye, Eri",Manga,1,168558,8.63,Fujimoto,https://cdn.myanimelist.net/images/manga/3/263979.jpg,https://cdn.myanimelist.net/images/manga/3/263979l.jpg
81,Aria,Manga,12,44917,8.63,Amano,https://cdn.myanimelist.net/images/manga/2/202644.jpg,https://cdn.myanimelist.net/images/manga/2/202644l.jpg
6978,Legend of the Galactic Heroes,Novel,10,13265,8.63,Tanaka,https://cdn.myanimelist.net/images/manga/5/155231.jpg,https://cdn.myanimelist.net/images/manga/5/155231l.jpg
78523,ReLIFE,Manga,15,176753,8.63,Yayoi,https://cdn.myanimelist.net/images/manga/2/171573.jpg,https://cdn.myanimelist.net/images/manga/2/171573l.jpg
399,Kino no Tabi: The Beautiful World,Light Novel,NULL,22023,8.62,Sigsawa,https://cdn.myanimelist.net/images/manga/2/333085.jpg,https://cdn.myanimelist.net/images/manga/2/333085l.jpg
745,Pluto: Urasawa x Tezuka,Manga,8,139842,8.62,Urasawa,https://cdn.myanimelist.net/images/manga/1/264496.jpg,https://cdn.myanimelist.net/images/manga/1/264496l.jpg
756,Banana Fish,Manga,19,66765,8.61,Yoshida,https://cdn.myanimelist.net/images/manga/5/265185.jpg,https://cdn.myanimelist.net/images/manga/5/265185l.jpg
60553,Konosuba: God's Blessing on This Wonderful World!,Light Novel,17,59877,8.61,Mishima,https://cdn.myanimelist.net/images/manga/1/174932.jpg,https://cdn.myanimelist.net/images/manga/1/174932l.jpg
60783,Mob Psycho 100,Manga,16,130647,8.61,ONE,https://cdn.myanimelist.net/images/manga/2/204842.jpg,https://cdn.myanimelist.net/images/manga/2/204842l.jpg
61579,Tobaku Datenroku Kaiji: One Poker-hen,Manga,16,12116,8.61,Fukumoto,https://cdn.myanimelist.net/images/manga/3/311934.jpg,https://cdn.myanimelist.net/images/manga/3/311934l.jpg
79993,Umineko no Naku Koro ni Chiru,Light Novel,7,5160,8.61,Ryukishi07,https://cdn.myanimelist.net/images/manga/3/185817.jpg,https://cdn.myanimelist.net/images/manga/3/185817l.jpg
81669,Overlord,Light Novel,NULL,69116,8.61,Maruyama,https://cdn.myanimelist.net/images/manga/1/160558.jpg,https://cdn.myanimelist.net/images/manga/1/160558l.jpg
107931,Blue Period,Manga,NULL,143912,8.61,Yamaguchi,https://cdn.myanimelist.net/images/manga/2/204827.jpg,https://cdn.myanimelist.net/images/manga/2/204827l.jpg
145539,Seasons of Blossom,Manhwa,12,21655,8.61,Hongduck,https://cdn.myanimelist.net/images/manga/3/257932.jpg,https://cdn.myanimelist.net/images/manga/3/257932l.jpg
118289,Skip and Loafer,Manga,NULL,53361,8.6,Takamatsu,https://cdn.myanimelist.net/images/manga/3/220669.jpg,https://cdn.myanimelist.net/images/manga/3/220669l.jpg
180916,"The Eternity for You: ""The Summer You Were There""",Manga,1,2488,8.6,Yuama,https://cdn.myanimelist.net/images/manga/3/322994.jpg,https://cdn.myanimelist.net/images/manga/3/322994l.jpg
1469,Glass no Kamen,Manga,49,14173,8.6,Miuchi,https://cdn.myanimelist.net/images/manga/1/264109.jpg,https://cdn.myanimelist.net/images/manga/1/264109l.jpg
698,Neon Genesis Evangelion,Manga,14,128166,8.59,Sadamoto,https://cdn.myanimelist.net/images/manga/1/145061.jpg,https://cdn.myanimelist.net/images/manga/1/145061l.jpg
11054,Billy Bat,Manga,20,88305,8.59,Urasawa,https://cdn.myanimelist.net/images/manga/3/181197.jpg,https://cdn.myanimelist.net/images/manga/3/181197l.jpg
37707,Your Lie in April,Manga,11,88032,8.59,Arakawa,https://cdn.myanimelist.net/images/manga/3/102691.jpg,https://cdn.myanimelist.net/images/manga/3/102691l.jpg
39859,Steins;Gate,Light Novel,5,15762,8.59,Sakai,https://cdn.myanimelist.net/images/manga/3/72649.jpg,https://cdn.myanimelist.net/images/manga/3/72649l.jpg
114043,Will you marry me again if you are reborn?,Manga,4,34943,8.59,Morinaga,https://cdn.myanimelist.net/images/manga/1/211769.jpg,https://cdn.myanimelist.net/images/manga/1/211769l.jpg
134744,The Legend of the Northern Blade,Manhwa,NULL,58082,8.59,Woogack,https://cdn.myanimelist.net/images/manga/3/243483.jpg,https://cdn.myanimelist.net/images/manga/3/243483l.jpg
1325,Phoenix,Manga,16,26408,8.58,Tezuka,https://cdn.myanimelist.net/images/manga/3/159419.jpg,https://cdn.myanimelist.net/images/manga/3/159419l.jpg
6812,Kyou kara Ore wa!!,Manga,38,24447,8.58,Nishimori,https://cdn.myanimelist.net/images/manga/2/266260.jpg,https://cdn.myanimelist.net/images/manga/2/266260l.jpg
13245,Chihayafuru,Manga,50,54815,8.58,Suetsugu,https://cdn.myanimelist.net/images/manga/1/245072.jpg,https://cdn.myanimelist.net/images/manga/1/245072l.jpg
92559,Ace of the Diamond Act II,Manga,34,20034,8.58,Terajima,https://cdn.myanimelist.net/images/manga/3/167576.jpg,https://cdn.myanimelist.net/images/manga/3/167576l.jpg
2062,Kara no Kyoukai: The Garden of Sinners,Light Novel,2,19195,8.57,Type-Moon,https://cdn.myanimelist.net/images/manga/2/318232.jpg,https://cdn.myanimelist.net/images/manga/2/318232l.jpg
3006,JoJo's Bizarre Adventure Part 4: Diamond Is Unbreakable,Manga,18,114844,8.57,Araki,https://cdn.myanimelist.net/images/manga/3/269910.jpg,https://cdn.myanimelist.net/images/manga/3/269910l.jpg
11514,A Bride's Story,Manga,NULL,82493,8.57,Mori,https://cdn.myanimelist.net/images/manga/2/188950.jpg,https://cdn.myanimelist.net/images/manga/2/188950l.jpg
103237,Wind Breaker,Manhwa,NULL,67466,8.57,Jo,https://cdn.myanimelist.net/images/manga/1/189563.jpg,https://cdn.myanimelist.net/images/manga/1/189563l.jpg
116312,19 Tian,Manhua,NULL,15691,8.57,Old Xian,https://cdn.myanimelist.net/images/manga/3/258684.jpg,https://cdn.myanimelist.net/images/manga/3/258684l.jpg
121496,Solo Leveling,Manhwa,NULL,618823,8.57,Chugong,https://cdn.myanimelist.net/images/manga/3/222295.jpg,https://cdn.myanimelist.net/images/manga/3/222295l.jpg
137303,Hirayasumi,Manga,NULL,25966,8.57,Shinzou,https://cdn.myanimelist.net/images/manga/2/249992.jpg,https://cdn.myanimelist.net/images/manga/2/249992l.jpg
138533,Nan Hao Shang Feng,Manhua,NULL,24893,8.57,Brownie,https://cdn.myanimelist.net/images/manga/1/254654.jpg,https://cdn.myanimelist.net/images/manga/1/254654l.jpg
3031,Pandora Hearts,Manga,24,193470,8.56,Mochizuki,https://cdn.myanimelist.net/images/manga/2/169004.jpg,https://cdn.myanimelist.net/images/manga/2/169004l.jpg
18161,Katanagatari: Sword Tale,Light Novel,12,9294,8.56,NISIO,https://cdn.myanimelist.net/images/manga/2/167366.jpg,https://cdn.myanimelist.net/images/manga/2/167366l.jpg
23390,Attack on Titan,Manga,34,694162,8.56,Isayama,https://cdn.myanimelist.net/images/manga/2/37846.jpg,https://cdn.myanimelist.net/images/manga/2/37846l.jpg
66517,Umineko no Naku Koro ni,Light Novel,8,8110,8.56,Ryukishi07,https://cdn.myanimelist.net/images/manga/3/290256.jpg,https://cdn.myanimelist.net/images/manga/3/290256l.jpg
87844,The Fable,Manga,22,67577,8.56,Minami,https://cdn.myanimelist.net/images/manga/2/152911.jpg,https://cdn.myanimelist.net/images/manga/2/152911l.jpg
610,Skip Beat!,Manga,NULL,96242,8.55,Nakamura,https://cdn.myanimelist.net/images/manga/2/255389.jpg,https://cdn.myanimelist.net/images/manga/2/255389l.jpg
5744,Ping Pong,Manga,5,25929,8.55,Matsumoto,https://cdn.myanimelist.net/images/manga/2/151416.jpg,https://cdn.myanimelist.net/images/manga/2/151416l.jpg
8157,Kamisama Kiss,Manga,25,97184,8.55,Suzuki,https://cdn.myanimelist.net/images/manga/1/269698.jpg,https://cdn.myanimelist.net/images/manga/1/269698l.jpg
33327,Tokyo Ghoul,Manga,14,568416,8.55,Ishida,https://cdn.myanimelist.net/images/manga/3/114037.webp,https://cdn.myanimelist.net/images/manga/3/114037l.webp
105084,Toilet-Bound Hanako-kun,Manga,NULL,131699,8.55,Aida,https://cdn.myanimelist.net/images/manga/3/192551.jpg,https://cdn.myanimelist.net/images/manga/3/192551l.jpg
1342,Baccano!,Light Novel,22,22594,8.54,Narita,https://cdn.myanimelist.net/images/manga/2/172736.jpg,https://cdn.myanimelist.net/images/manga/2/172736l.jpg
3083,Suzumiya Haruhi Series,Light Novel,NULL,40698,8.54,Tanigawa,https://cdn.myanimelist.net/images/manga/1/186142.jpg,https://cdn.myanimelist.net/images/manga/1/186142l.jpg
11327,One Outs,Manga,20,39957,8.54,Kaitani,https://cdn.myanimelist.net/images/manga/3/169329.jpg,https://cdn.myanimelist.net/images/manga/3/169329l.jpg
21498,Umineko WHEN THEY CRY Episode 5: End of the Golden Witch,Manga,6,18322,8.54,Ryukishi07,https://cdn.myanimelist.net/images/manga/2/273941.jpg,https://cdn.myanimelist.net/images/manga/2/273941l.jpg
81211,WorldEnd: What Do You Do at the End of the World? Are You Busy? Will You Save Us?,Light Novel,5,28561,8.54,Kareno,https://cdn.myanimelist.net/images/manga/3/174609.jpg,https://cdn.myanimelist.net/images/manga/3/174609l.jpg
117851,Shimeji Simulation,Manga,5,28689,8.54,Tsukumizu,https://cdn.myanimelist.net/images/manga/2/227584.jpg,https://cdn.myanimelist.net/images/manga/2/227584l.jpg
164926,Webtoon Character Na Kang Lim,Manhwa,NULL,18571,8.54,Lee,https://cdn.myanimelist.net/images/manga/1/292948.jpg,https://cdn.myanimelist.net/images/manga/1/292948l.jpg
124374,Souyaku Toaru Majutsu no Index,Light Novel,NULL,5173,8.53,Kamachi,https://cdn.myanimelist.net/images/manga/3/229100.jpg,https://cdn.myanimelist.net/images/manga/3/229100l.jpg
147448,After School Lessons for Unripe Apples,Manhwa,NULL,9901,8.53,Soonkki,https://cdn.myanimelist.net/images/manga/1/261508.jpg,https://cdn.myanimelist.net/images/manga/1/261508l.jpg
170427,The Knight Only Lives Today,Manhwa,NULL,23521,8.53,Soulpung,https://cdn.myanimelist.net/images/manga/1/303264.jpg,https://cdn.myanimelist.net/images/manga/1/303264l.jpg
